Protein_id,Protein_description,Gene_name,hrp_1,hrp_2,h2o2_1,h2o2_2,t4_1,t4_2,t5_1,t5_2,signal_ratio,fp,tp,tpr,fpr,tpr_fpr,fdr
1969,"GH06592p (Fragment);AT10688p;AT14236p;Uncharacterized protein, isoform E;Uncharacterized protein, isoform D;Uncharacterized protein, isoform C;Uncharacterized protein, isoform A;LD45843p",CG18135-RA;CG18135-RC;CG18135-RD;Dmel\CG18135,6.3092,6.2687,6.7649,6.6401,6.6238,6.5771,6.5288,6.2539,0.26010000000000044,0,0,0.16666666666666666,0.05709876543209876,0.10956790123456789,0.03245614035087719
2505,"GH01331p;Uncharacterized protein, isoform B",Dmel\CG1815,6.3508,6.0908,5.9891,6.1847,6.3415,6.3481,6.3505,6.2613,0.2597000000000005,0,0,0.16666666666666666,0.05709876543209876,0.10956790123456789,0.03245614035087719
FBgn0031775,IP08675p (Fragment);Uncharacterized protein,CG9150;Dmel\CG9150,5.9371,6.2806,6.0406,6.1889,6.5368,6.4574,6.5388,6.4156,0.25820000000000043,0,0,0.16666666666666666,0.05709876543209876,0.10956790123456789,0.03245614035087719
2824,"Uncharacterized protein, isoform B;SD17025p",Dmel\CG7632,6.2269,5.9442,6.0533,5.9968,5.9319,6.0026,6.2017,6.1864,0.2574999999999994,0,0,0.16666666666666666,0.05709876543209876,0.10956790123456789,0.03245614035087719
FBgn0028888,"Uncharacterized protein, isoform B",BG:DS03192.2,6.9598,6.8185,6.8077,6.7436,6.844,6.8747,7.0759,6.9599,0.25739999999999963,0,1,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
3290,"F-actin monooxygenase;F-actin monooxygenase;F-actin monooxygenase;F-actin monooxygenase;[F-actin]-monooxygenase Mical;[F-actin]-monooxygenase Mical, Isoform E;[F-actin]-monooxygenase Mical, Isoform B",Mical,6.1412,5.6539,5.7432,5.6628,5.588,5.5399,5.9111,6.0952,0.2572000000000001,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
2969,LD23810p (Fragment);Uncharacterized protein,cg9346;CG9346,6.061,5.9096,5.8997,5.9294,5.9285,5.9803,6.1667,6.048,0.25709999999999944,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0013303,Neurocalcin homolog,Nca,6.7977,6.5801,5.1557,6.5083,6.9711,7.029,6.8371,7.0571,0.25700000000000056,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0031418,LD06553p,Dmel\CG3609,6.6496,6.3982,6.5441,6.5016,6.5964,6.5905,6.655,6.6485,0.25680000000000014,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
2693,U2 snRNP auxiliary factor large subunit;U2 snRNP auxiliary factor large subunit;U2 snRNP auxiliary factor large subunit;Splicing factor U2AF 50 kDa subunit,U2af50,6.218,5.939,6.1069,6.0389,6.1413,6.1844,6.1953,6.3478,0.25629999999999953,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0020655,"ADP-ribosylation factor GTPase activating protein 1, isoform B;Putative ARF1 GTPase activating protein;ADP-ribosylation factor GTPase activating protein 1, isoform A",ArfGAP1,6.5846,6.3451,6.3531,6.4226,6.5215,6.5278,6.6012,6.6286,0.2561,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
3422,"Fuseless, isoform A",fusl,5.6558,6.0329,4.3092,5.6084,5.6631,5.6759,6.2889,6.3235,0.2560000000000002,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
1978,"Bub3 interacting GLEBS and zinc finger domain protein, isoform B;Bub3 interacting GLEBS and zinc finger domain protein, isoform F;Bub3 interacting GLEBS and zinc finger domain protein, isoform E;Bub3 interacting GLEBS and zinc finger domain protein, isoform A;Bub3 interacting GLEBS and zinc finger domain protein, isoform G",BuGZ,6.6962,6.3936,6.4199,6.4576,6.2951,6.3021,6.6494,6.732,0.2557999999999998,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
2692,"Canoe, isoform I;Canoe, isoform D",cno,6.1851,5.992,6.1383,6.0874,6.1401,6.2063,6.2477,6.1753,0.25570000000000004,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
2603,"Keratin, type II cytoskeletal 78;Keratin, type II cytoskeletal 78, Isoform 2",KRT78;KRT81;Krt83;KRT83;KRT85;KRT86,6.7374,6.1545,6.3011,6.1154,5.625,5.792,6.4101,6.4357,0.25560000000000027,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0024943,Protein PIP82,CG11219;PIP82,6.8724,6.5183,6.474,6.5665,6.8094,6.824,6.7732,6.8124,0.2549000000000001,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0015520,FI21126p1;No-on transient A-like protein (Fragment),nonA-l,9.2616,8.8551,9.1003,8.97,8.8667,8.8871,9.11,9.1579,0.25489999999999924,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0031800,"Transmembrane protein 231 (Fragment);IP22166p;GH20717p;Uncharacterized protein, isoform A",CG9497;Dmel\CG9497,6.3064,6.081,6.261,6.2836,6.0947,6.0947,6.3356,6.3295,0.25459999999999994,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0036448,SD03094p;Myopic,mop,6.7468,6.5307,6.5815,6.638,6.5854,6.6397,6.7852,6.8197,0.2544999999999993,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
2115,E3 ubiquitin-protein ligase CBL,Cbl,6.2032,6.2896,6.416,6.4417,6.4601,6.4752,6.544,6.5491,0.2543999999999995,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0035044,GH17932p,Dmel\CG3663,5.9753,5.9253,5.9885,5.9554,5.9176,5.9128,6.1793,6.1082,0.25399999999999956,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
3153,IP21473p;FI16817p1,CG6208-RA;gammaSnap2,5.7665,5.7568,5.7368,5.8485,5.9022,5.992,6.0106,6.1197,0.2538,0,0,0.16869918699186992,0.05709876543209876,0.11160042155977115,0.03245614035087719
FBgn0030251,Poly(U)-specific endoribonuclease homolog;Poly(U)-specific endoribonuclease,CG2145;Dmel\CG2145,7.4111,7.3083,7.3805,7.3604,7.797,7.773,7.5617,7.5213,0.25340000000000007,0,1,0.17073170731707318,0.05709876543209876,0.11363294188497441,0.03245614035087719
FBgn0039481,Cuticular protein 97Eb,Cpr97Eb,6.4595,6.1029,6.0244,5.9981,6.0916,6.0856,6.3561,6.3321,0.25319999999999965,0,1,0.17276422764227642,0.05709876543209876,0.11566546221017765,0.03245614035087719
1760,"Keratin, type I cytoskeletal 16",;KRT12;Krt16;KRT16;Krt18;Krt20;KRT222;KRT25;KRT26;KRT28;Krt31;KRT32;KRT35;KRT36;KRT37;KRT38,6.938,6.4899,6.759,6.7354,6.0028,6.3781,6.7428,6.7616,0.25290000000000035,0,0,0.17276422764227642,0.05709876543209876,0.11566546221017765,0.03245614035087719
FBgn0053481,"Defective proboscis extension response 7, isoform F;Defective proboscis extension response 7, isoform G",dpr7;dpr7-RC;dpr7-RD;HDC16683,6.6011,6.4049,6.3857,6.2082,6.8124,6.8694,6.657,6.9348,0.25210000000000043,0,1,0.17479674796747968,0.05709876543209876,0.11769798253538091,0.03245614035087719
2496,"Shaker cognate b, isoform H;Shaker cognate b, isoform M;Shaker cognate b, isoform I",Shab,6.3108,6.1288,6.2456,6.1702,6.1388,6.2511,6.3807,6.3169,0.2519,0,0,0.17479674796747968,0.05709876543209876,0.11769798253538091,0.03245614035087719
FBgn0034248,GEO10187p1,Dmel\CG14483,5.9675,6.0134,5.8637,6.1721,6.0829,6.0714,6.2653,6.4286,0.2519,0,0,0.17479674796747968,0.05709876543209876,0.11769798253538091,0.03245614035087719
FBgn0031048,LP01149p,Dmel\CG12237,6.9935,6.8414,7.2506,7.1476,7.0711,7.0984,7.0933,7.1531,0.2519,0,0,0.17479674796747968,0.05709876543209876,0.11769798253538091,0.03245614035087719
2545,"Replication in mitochondria 2, isoform C;Replication in mitochondria 2, isoform D;Mitochondrial carrier protein Rim2",Rim2,6.3452,6.2048,6.302,6.2453,5.9484,6.0261,6.4566,6.2299,0.25180000000000025,0,0,0.17479674796747968,0.05709876543209876,0.11769798253538091,0.03245614035087719
FBgn0039774,Neutral ceramidase;Neutral ceramidase,CDase,6.5332,6.4487,6.564,6.5132,6.504,6.5397,6.7002,6.6392,0.25150000000000006,0,1,0.17682926829268292,0.05709876543209876,0.11973050286058415,0.03245614035087719
3563,LD23052p;Cadherin-99C,Cad99C,5.326,5.5309,5.6192,5.2999,5.7059,5.669,5.7823,5.6465,0.2514000000000003,0,0,0.17682926829268292,0.05709876543209876,0.11973050286058415,0.03245614035087719
3560,RE68879p,Dmel\CG17168,5.7812,5.5039,5.5199,5.4421,5.3397,5.3876,5.7549,5.8643,0.25100000000000033,0,0,0.17682926829268292,0.05709876543209876,0.11973050286058415,0.03245614035087719
2864,"Golgi complex-localized glycoprotein 1, isoform B;Golgi complex-localized glycoprotein 1, isoform A",Glg1,6.3086,5.8734,5.9959,5.927,5.9436,5.9865,6.124,6.1723,0.2505999999999995,0,0,0.17682926829268292,0.05709876543209876,0.11973050286058415,0.03245614035087719
FBgn0026616,Alpha-mannosidase;Alpha-mannosidase;Alpha-mannosidase;Alpha-mannosidase,alpha-Man-IIb,7.1572,6.944,6.4792,6.7996,6.7493,6.7898,7.1942,7.2302,0.2502000000000004,0,0,0.17682926829268292,0.05709876543209876,0.11973050286058415,0.03245614035087719
3761,IP10720p;Bardet-Biedl syndrome 5,BBS5;CG1126,5.3714,5.2139,5.2539,5.2412,5.113,5.1852,5.464,5.2866,0.25010000000000066,0,0,0.17682926829268292,0.05709876543209876,0.11973050286058415,0.03245614035087719
FBgn0004435,G protein alpha q subunit,Galphaq,7.3601,7.2285,7.3938,7.4475,7.5191,7.4157,7.4784,7.4926,0.24989999999999934,0,1,0.17886178861788618,0.05709876543209876,0.12176302318578741,0.03245614035087719
FBgn0037021,SD08128p;FI17508p1,Pcif1,5.8929,6.2186,6.3202,6.211,6.2935,6.2762,6.4683,6.4465,0.2496999999999998,1,0,0.17886178861788618,0.05864197530864197,0.12021981330924421,0.03333333333333333
3135,"PNUTSDm protein;PNUTSDm protein;Phosphatase 1 nuclear targeting subunit, isoform D;Phosphatase 1 nuclear targeting subunit, isoform A",PNUTS,5.8913,5.8394,5.9374,5.8606,5.8334,5.8451,6.088,5.9205,0.2485999999999997,0,0,0.17886178861788618,0.05864197530864197,0.12021981330924421,0.03333333333333333
FBgn0036290,"RH46018p;Uncharacterized protein, isoform A",anon-WO0172774.89;CG10638,5.6243,5.4312,5.4726,5.4099,5.3981,5.4213,5.6794,5.7737,0.24820000000000064,0,0,0.17886178861788618,0.05864197530864197,0.12021981330924421,0.03333333333333333
FBgn0264922,Small ubiquitin-related modifier,smt3,7.0695,6.8435,6.8933,6.7885,6.9825,6.9392,7.0915,7.0328,0.24800000000000022,1,0,0.17886178861788618,0.06018518518518518,0.118676603432701,0.034210526315789476
3564,GH10306p,Dmel\CG5577,5.7741,5.5034,5.5971,5.6263,5.2966,5.449,5.7505,5.581,0.24709999999999965,0,0,0.17886178861788618,0.06018518518518518,0.118676603432701,0.034210526315789476
FBgn0040273,"Transcription elongation factor SPT5;Transcription elongation factor SPT5, Isoform B",Spt5,6.7498,6.5329,6.4828,6.5904,6.2338,6.1936,6.7796,6.5874,0.24670000000000059,0,0,0.17886178861788618,0.06018518518518518,0.118676603432701,0.034210526315789476
FBgn0026575,"Hangover, isoform C;Zinc finger protein hangover;Zinc finger protein hangover, Isoform A",BcDNA:LD22118;hang,6.2075,6.5763,5.2572,6.414,6.8004,6.8461,6.8229,6.4248,0.24659999999999993,1,0,0.17886178861788618,0.06172839506172839,0.11713339355615779,0.03508771929824561
FBgn0023167,Small nuclear ribonucleoprotein Sm D3 (Fragment);Small nuclear ribonucleoprotein Sm D3,;SmD3,6.1166,6.2702,6.3728,6.3792,6.3259,6.3492,6.5159,6.4559,0.24570000000000025,1,0,0.17886178861788618,0.06327160493827161,0.11559018367961457,0.035964912280701755
FBgn0022702,"Chitinase 2, isoform B;Probable chitinase 2",Cht2,6.4373,6.2482,6.041,5.9707,6.3821,6.4268,6.4939,6.4949,0.24570000000000025,0,1,0.18089430894308944,0.06327160493827161,0.11762270400481784,0.035964912280701755
FBgn0024277,"Trio, isoform D",trio;trio-RE,6.4546,6.6056,6.6016,6.6462,6.7865,6.8336,6.851,6.7944,0.24540000000000006,0,0,0.18089430894308944,0.06327160493827161,0.11762270400481784,0.035964912280701755
FBgn0040324,Ephrin,Ephrin,6.7172,6.6819,5.8759,6.5199,5.6566,6.7541,6.9266,7.0086,0.24469999999999992,0,1,0.18292682926829268,0.06327160493827161,0.11965522433002107,0.035964912280701755
3286,"WD repeat domain 62, isoform D;WD repeat domain 62, isoform F;WD repeat domain 62, isoform G;WD repeat domain 62, isoform H;RE21455p;WD repeat domain 62, isoform C;LD47622p;FI05392p",;Wdr62,5.668,5.7349,5.8386,5.7634,5.7815,5.7762,5.9794,5.81,0.24450000000000038,0,0,0.18292682926829268,0.06327160493827161,0.11965522433002107,0.035964912280701755
3221,"Alhambra, isoform N;Alhambra, isoform L;Alhambra, isoform O;Alhambra, isoform K;Alhambra, isoform P;Alhambra, isoform J;Alhambra, isoform F;Alhambra, isoform I;Alhambra, isoform H;IP15113p (Fragment);Alhambra;SD04152p;Alhambra, isoform M;LP05501p;Zinc finger/leucine zipper protein DALF isoform C3;Zinc finger/leucine zipper protein DALF isoform C1;AF10;Alhambra, isoform B;AF10",Alh;Alhambra,5.8011,5.636,5.9333,5.7328,5.8611,5.7851,5.8803,6.1194,0.24429999999999996,0,0,0.18292682926829268,0.06327160493827161,0.11965522433002107,0.035964912280701755
3204,"Eag-like K[+] channel, isoform B;Eag-like K[+] channel, isoform A;HL01061p (Fragment);Putative potassium channel subunit",Elk;elk-RA,6.14,5.8236,5.8367,5.8328,5.5215,5.5815,6.0678,6.0561,0.2442000000000002,0,0,0.18292682926829268,0.06327160493827161,0.11965522433002107,0.035964912280701755
3686,HDC09852,HDC09852,5.5455,5.289,5.2597,5.4341,5.369,5.4462,5.5332,5.3854,0.2442000000000002,0,0,0.18292682926829268,0.06327160493827161,0.11965522433002107,0.035964912280701755
FBgn0261983,"Lethal (2) giant discs 1, isoform B;Coiled-coil and C2 domain-containing protein 1-like",l(2)gd1,7.4767,7.3118,7.4403,7.3344,7.3472,7.3439,7.5558,7.5284,0.24399999999999977,1,0,0.18292682926829268,0.06481481481481481,0.11811201445347787,0.03684210526315789
FBgn0039064,"Uncharacterized protein, isoform B",CG13825;CG4467;CG4467-RA;Dmel\CG4467,7.8779,7.8383,7.7327,7.9176,8.3575,8.3781,8.0823,8.0599,0.24399999999999977,0,1,0.18495934959349594,0.06481481481481481,0.12014453477868113,0.03684210526315789
1271,"Fasciclin 3, isoform G",Fas3,7.0237,6.6852,6.5065,6.532,7.1425,7.1471,6.9285,7.0856,0.24329999999999963,0,0,0.18495934959349594,0.06481481481481481,0.12014453477868113,0.03684210526315789
2841,"Cuticular protein 76Bd, isoform C;Cuticular protein 76Bd, isoform B",CG9299-RB;Cpr76Bd,6.2661,5.8924,6.0033,5.8341,5.8124,5.8539,6.1357,6.6652,0.24329999999999963,0,0,0.18495934959349594,0.06481481481481481,0.12014453477868113,0.03684210526315789
3389,RNA helicase,Rs1,6.0074,5.6826,5.6651,5.6701,5.3913,5.4798,5.9258,5.9059,0.24319999999999986,0,0,0.18495934959349594,0.06481481481481481,0.12014453477868113,0.03684210526315789
FBgn0031670,"Selenoprotein T, isoform B;Thioredoxin reductase-like selenoprotein T homolog CG3887",SelT,6.7029,6.5209,6.8083,6.8791,6.8534,6.8967,6.7638,6.556,0.24289999999999967,0,0,0.18495934959349594,0.06481481481481481,0.12014453477868113,0.03684210526315789
3714,LD47550p,Dmel\CG1671,5.7045,5.3084,5.3848,5.3433,4.9875,4.9961,5.5508,5.6057,0.24239999999999995,0,0,0.18495934959349594,0.06481481481481481,0.12014453477868113,0.03684210526315789
FBgn0037027,"RE15416p;HP1 and insulator partner protein 1, isoform C;HP1 and insulator partner protein 1, isoform B;HP1 and insulator partner protein 1, isoform D;FI23914p1",CG3680;CG3680-RA;HIPP1,6.4595,6.1768,6.2969,6.2527,6.3336,6.371,6.4184,6.4482,0.24160000000000004,1,0,0.18495934959349594,0.06635802469135803,0.11860132490213791,0.037719298245614034
FBgn0027865,Tetraspanin;Tetraspanin,Tsp96F,7.073,6.8663,6.7503,6.7862,7.3034,7.4273,7.1072,7.2712,0.2408999999999999,0,1,0.18699186991869918,0.06635802469135803,0.12063384522734115,0.037719298245614034
1864,"Uncharacterized protein, isoform I;Uncharacterized protein, isoform V;Uncharacterized protein, isoform Q;Uncharacterized protein, isoform T;Uncharacterized protein, isoform S;Uncharacterized protein, isoform R;Uncharacterized protein, isoform U;Uncharacterized protein, isoform J;Uncharacterized protein, isoform K;Uncharacterized protein, isoform F;Uncharacterized protein, isoform G;Uncharacterized protein, isoform L;Uncharacterized protein, isoform D;Uncharacterized protein, isoform M;Uncharacterized protein, isoform O;Uncharacterized protein, isoform P",CG10074;CG15665;CG30386;CG30387;CG42672;Dmel\CG42672,6.5452,6.5015,6.4992,6.4729,6.3611,6.4518,6.7424,6.7692,0.2408999999999999,0,0,0.18699186991869918,0.06635802469135803,0.12063384522734115,0.037719298245614034
FBgn0035001,"Sterile20-like kinase, isoform G;Sterile20-like kinase, isoform F;FI24227p1;Polo kinase kinase 1;Sterile20-like kinase, isoform A;Sterile20-like kinase, isoform B",Slik,6.2753,6.3472,6.4315,6.4154,6.4752,6.5064,6.588,6.4928,0.24080000000000013,0,0,0.18699186991869918,0.06635802469135803,0.12063384522734115,0.037719298245614034
FBgn0050372,"ArfGAP with SH3 domain, ankyrin repeat and PH domain, isoform D;ArfGAP with SH3 domain, ANK repeat and PH domain-containing protein;ArfGAP with SH3 domain, ANK repeat and PH domain-containing protein, Isoform C",Asap,6.5655,6.4018,6.4717,6.4624,6.309,6.4004,6.6426,6.6345,0.24080000000000013,1,0,0.18699186991869918,0.06790123456790123,0.11909063535079795,0.03859649122807018
FBgn0039531,IP11341p,Dmel\CG5611,5.9267,5.5897,5.6029,5.5455,5.564,5.5657,5.8301,6.0096,0.24040000000000017,0,0,0.18699186991869918,0.06790123456790123,0.11909063535079795,0.03859649122807018
2663,Mediator of RNA polymerase II transcription subunit 27,MED27,5.899,6.1022,6.1428,6.1569,6.1458,6.1868,6.3425,6.3316,0.2403000000000004,0,0,0.18699186991869918,0.06790123456790123,0.11909063535079795,0.03859649122807018
3501,"RE01860p;ABC transporter;ABC transporter expressed in trachea, isoform A",Atet,5.5362,5.5829,5.7722,5.6202,5.5199,5.5395,5.8229,5.607,0.23999999999999932,0,0,0.18699186991869918,0.06790123456790123,0.11909063535079795,0.03859649122807018
FBgn0033919,"Uncharacterized protein, isoform C;GH09468p",CG8547;Dmel\CG8547,6.6981,6.4209,6.3023,6.3785,6.4538,6.4257,6.6599,6.7397,0.23900000000000077,0,0,0.18699186991869918,0.06790123456790123,0.11909063535079795,0.03859649122807018
FBgn0011642,LD06023 isoform;Zyx102 protein,Zyx,6.3507,6.1909,6.1739,6.1758,6.266,6.2547,6.4294,6.4274,0.23850000000000016,0,0,0.18699186991869918,0.06790123456790123,0.11909063535079795,0.03859649122807018
1776,SD02225p,Coq3,6.8849,6.5294,6.4802,6.5078,6.3263,6.3705,6.7678,6.857,0.2384000000000004,0,0,0.18699186991869918,0.06790123456790123,0.11909063535079795,0.03859649122807018
FBgn0028744,Ribosome biogenesis protein BOP1 homolog,CG5033,5.7269,5.5288,5.672,5.5298,5.4379,5.4443,5.767,5.5638,0.23819999999999997,0,0,0.18699186991869918,0.06790123456790123,0.11909063535079795,0.03859649122807018
FBgn0036915,"Precursor RNA processing 3, isoform A",Prp3,6.6385,6.5464,6.62,6.6889,6.6939,6.7042,6.7845,6.6972,0.2381000000000002,1,0,0.18699186991869918,0.06944444444444445,0.11754742547425473,0.039473684210526314
2730,"IP16222p1 (Fragment);IP16022p;PIH1 domain containing 1, isoform D",CG5792;CG5792-RD;Pih1D1,6.4079,5.9698,6.0029,6.0533,6.1032,6.1136,6.2078,6.1312,0.23799999999999955,0,0,0.18699186991869918,0.06944444444444445,0.11754742547425473,0.039473684210526314
2700,Hsp70-interacting protein (Fragment);Hsp70-interacting protein (Fragment);Hsp70-interacting protein (Fragment);Hsp70-interacting protein (Fragment);Carboxy terminus of Hsp70-interacting protein,STUB1,6.3158,6.0713,6.1075,5.987,5.9808,6.0126,6.3092,6.3503,0.23789999999999978,0,0,0.18699186991869918,0.06944444444444445,0.11754742547425473,0.039473684210526314
3069,WD repeat domain phosphoinositide-interacting protein 2;WD repeat domain phosphoinositide-interacting protein 2;WD repeat domain phosphoinositide-interacting protein 2;WD repeat domain phosphoinositide-interacting protein 2,Atg18a,6.0867,5.8815,6.0027,5.8858,5.6932,5.7669,6.119,6.0575,0.23749999999999982,0,0,0.18699186991869918,0.06944444444444445,0.11754742547425473,0.039473684210526314
3605,Endonuclease,EndoG,5.8752,5.3907,5.5639,5.375,5.2706,5.2951,5.628,5.8349,0.2373000000000003,0,0,0.18699186991869918,0.06944444444444445,0.11754742547425473,0.039473684210526314
2816,AT03885p;UPF0729 protein CG18508;RE34669p,CG18508;CG18508-RA;EG:140G11.3,6.505,5.8577,5.9208,6.1266,6.0589,5.9332,6.0943,6.0937,0.23659999999999926,0,0,0.18699186991869918,0.06944444444444445,0.11754742547425473,0.039473684210526314
FBgn0263236,Aminopeptidase;Aminopeptidase;Aminopeptidase,SP1029,6.3379,6.4928,6.5946,6.5868,6.4813,6.572,6.7291,6.4775,0.23629999999999995,0,1,0.18902439024390244,0.06944444444444445,0.11957994579945799,0.039473684210526314
FBgn0030286,Receptor-mediated endocytosis protein 6 homolog,CG1657,5.909,5.8033,5.9708,5.9035,5.7556,5.821,6.0391,6.0568,0.23580000000000023,0,0,0.18902439024390244,0.06944444444444445,0.11957994579945799,0.039473684210526314
1704,"MOB kinase activator 4, isoform B;MOB kinase activator-like 4",Mob4,6.8215,6.5485,6.4856,6.4502,6.5911,6.5915,6.7841,6.7326,0.2355999999999998,0,0,0.18902439024390244,0.06944444444444445,0.11957994579945799,0.039473684210526314
FBgn0004924,DNA topoisomerase I;DNA topoisomerase 1;DNA topoisomerase I,BOD1;CG12877;Dmel\CG12877;Top1;Top1-RA;Top1-RB,7.1709,6.7384,6.8131,6.8525,6.628,6.5406,6.974,6.9973,0.2355999999999998,1,0,0.18902439024390244,0.07098765432098765,0.11803673592291479,0.04035087719298246
FBgn0001624,Disks large 1 tumor suppressor protein,CG1725-RB;dlg1,6.3119,5.9961,6.0638,5.8594,5.9488,5.9606,6.2317,6.1621,0.2355999999999998,0,1,0.1910569105691057,0.07098765432098765,0.12006925624811805,0.04035087719298246
FBgn0261444,Protein tweety homolog,BG00376;CG3638;Dmel\CG3638;EG:33C11.3,7.6307,7.4303,7.1672,7.5055,7.4109,7.558,7.6657,7.6782,0.23540000000000028,0,1,0.19308943089430894,0.07098765432098765,0.12210177657332129,0.04035087719298246
FBgn0259821,"Uncharacterized protein, isoform C;MIP32738p1",CG12453;CG42402-RA;CG42402-RC,6.5773,6.1812,6.1819,6.1967,6.2596,6.3422,6.4164,6.492,0.23520000000000074,0,1,0.1951219512195122,0.07098765432098765,0.12413429689852455,0.04035087719298246
3219,"Presenilin;Presenilin;Presenilin;Presenilin homolog;Presenilin homolog, Isoform 2;Presenilin homolog, Isoform 3",Psn,6.0319,5.7942,5.8134,5.7633,5.6883,5.8183,6.0291,5.8257,0.23489999999999966,0,0,0.1951219512195122,0.07098765432098765,0.12413429689852455,0.04035087719298246
FBgn0031145,MIP14975p;GEO05124p1,Ntf-2;Ntf-2r,6.3697,5.9047,5.9985,5.9359,5.6767,5.7113,6.139,6.2777,0.23430000000000017,0,0,0.1951219512195122,0.07098765432098765,0.12413429689852455,0.04035087719298246
FBgn0031992,"Acyl-CoA binding protein 1, isoform A",Acbp1,6.3874,5.8088,5.6307,5.7198,5.776,5.7574,6.0426,6.2545,0.23380000000000045,0,0,0.1951219512195122,0.07098765432098765,0.12413429689852455,0.04035087719298246
211,"Keratin, type I cytoskeletal 9",KRT12;KRT9,8.5334,7.9432,7.9876,7.8593,7.0739,7.6073,8.1769,8.1684,0.2336999999999998,0,0,0.1951219512195122,0.07098765432098765,0.12413429689852455,0.04035087719298246
FBgn0030796,"Uncharacterized protein, isoform D;RE65605p;GH09194p",CG4829;CG4829-RB;CG4829-RD;Dmel\CG4829,8.1004,7.5835,7.4999,7.4017,7.8852,7.9616,7.8169,7.9513,0.2334000000000005,0,1,0.19715447154471544,0.07098765432098765,0.1261668172237278,0.04035087719298246
FBgn0005649,"Polyadenylate-binding protein;FI04408p;RE71384p;Rox8, isoform B",Rox8,6.5529,6.233,6.3883,6.3321,6.2506,6.3102,6.4661,6.6877,0.2331000000000003,1,0,0.19715447154471544,0.07253086419753087,0.12462360734718457,0.0412280701754386
FBgn0261873,"Stardust, isoform G;Stardust, isoform L;Stardust, isoform J;Stardust, isoform M;Stardust, isoform H;RE05272p;Stardust, isoform E;Stardust protein MAGUK1 isoform;Stardust, isoform B;RE21473p;Stardust, isoform I;Stardust, isoform O;Stardust, isoform P",sdt,6.9086,6.9925,6.9845,7.1007,7.2507,7.2443,7.2241,7.068,0.23160000000000025,0,0,0.19715447154471544,0.07253086419753087,0.12462360734718457,0.0412280701754386
2750,"Uncharacterized protein, isoform F;Uncharacterized protein, isoform G;Uncharacterized protein, isoform D;Uncharacterized protein, isoform A",;CG10543;CG10543-RC;Dmel\CG10543,6.1979,6.0038,6.0105,5.9972,6.0424,6.0348,6.2352,6.3885,0.23139999999999983,0,0,0.19715447154471544,0.07253086419753087,0.12462360734718457,0.0412280701754386
FBgn0036494,Toll-like receptor 6,Toll-6,6.6624,6.5618,6.5868,6.5175,6.6762,6.7151,6.7928,6.7993,0.23099999999999987,0,1,0.1991869918699187,0.07253086419753087,0.12665612767238782,0.0412280701754386
3229,Growth factor receptor-bound protein 2,drk,6.3115,5.8288,5.7097,5.7984,5.6017,5.5201,6.0596,5.8855,0.23079999999999945,0,0,0.1991869918699187,0.07253086419753087,0.12665612767238782,0.0412280701754386
FBgn0033260,"Cullin 4, isoform A",Cul4,6.1218,6.1471,6.1657,6.2072,6.0982,6.1025,6.3773,6.4229,0.23019999999999996,1,0,0.1991869918699187,0.07407407407407407,0.12511291779584463,0.042105263157894736
FBgn0004395,"Unkempt, isoform C;Unkempt, isoform D;Unkempt, isoform F;Unkempt, isoform G;RING finger protein unkempt",unk,6.3771,6.0337,6.1399,5.9747,6.2106,6.2465,6.2638,6.2538,0.2301000000000002,1,0,0.1991869918699187,0.07561728395061729,0.12356970791930141,0.04298245614035088
FBgn0036568,ATP synthase subunit beta,ATPsynbetaL,6.9956,6.6381,6.6193,6.7234,6.7243,6.7704,6.8679,7.0691,0.2298,0,0,0.1991869918699187,0.07561728395061729,0.12356970791930141,0.04298245614035088
FBgn0263355,"Uncharacterized protein, isoform B;Uncharacterized protein, isoform E;Uncharacterized protein, isoform F",CG11016;CG11017;Dmel\CG31688,7.0883,6.7609,6.7709,6.7704,6.6075,6.6446,6.9906,7.0128,0.22969999999999935,0,0,0.1991869918699187,0.07561728395061729,0.12356970791930141,0.04298245614035088
